Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Kensington Market,43.65599617777778,-79.40636166666667,The Dirty Bird Chicken + Waffles,43.65461198283731,-79.40067408795788,Comfort Food Restaurant
Kensington Market,43.65599617777778,-79.40636166666667,Hopper Coffee,43.65747902025938,-79.40269107981976,Coffee Shop
Kensington Market,43.65599617777778,-79.40636166666667,Our Spot,43.654720214861456,-79.40085899084721,Café
Kensington Market,43.65599617777778,-79.40636166666667,Queen Margherita Pizza,43.65205447497852,-79.40726328734823,Italian Restaurant
Kensington Market,43.65599617777778,-79.40636166666667,Old School,43.6518670453089,-79.40846172079483,American Restaurant
Kensington Market,43.65599617777778,-79.40636166666667,The Big Chill,43.65557017598219,-79.41250281637815,Ice Cream Shop
Kensington Market,43.65599617777778,-79.40636166666667,Bellevue Square Park,43.653610211432564,-79.40219872192313,Park
Kensington Market,43.65599617777778,-79.40636166666667,Hard Luck,43.652048513855036,-79.40734910980903,Bar
Kensington Market,43.65599617777778,-79.40636166666667,Nom Nom Nom Poutine & Crêpes,43.65211105018779,-79.40478604370892,Poutine Place
Kensington Market,43.65599617777778,-79.40636166666667,Bathurst Local,43.651527895422575,-79.40583615714475,Bar
Kensington Market,43.65599617777778,-79.40636166666667,grk ygrt,43.656273,-79.402622,Frozen Yogurt Shop
Kensington Market,43.65599617777778,-79.40636166666667,Canada Computers,43.65782957845768,-79.400988084756,Electronics Store
Kensington Market,43.65599617777778,-79.40636166666667,Beer2Beer,43.656826,-79.402824,Beer Bar
Kensington Market,43.65599617777778,-79.40636166666667,Cafe Novo,43.65582851237088,-79.40264788749636,Café
Kensington Market,43.65599617777778,-79.40636166666667,The Cage 292,43.65776124888075,-79.40107452029794,Nightclub
Kensington Market,43.65599617777778,-79.40636166666667,Tea Shop 168,43.65767288208008,-79.40226745605469,Bubble Tea Shop
King East,43.650648248,-79.37551487808334,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
King East,43.650648248,-79.37551487808334,Gyu-Kaku Japanese BBQ,43.651422275497914,-79.37504693687086,Japanese Restaurant
King East,43.650648248,-79.37551487808334,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
King East,43.650648248,-79.37551487808334,Terroni,43.650927,-79.375602,Italian Restaurant
King East,43.650648248,-79.37551487808334,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
King East,43.650648248,-79.37551487808334,Pearl Diver,43.651481290733734,-79.37359954211877,Gastropub
King East,43.650648248,-79.37551487808334,Versus Coffee,43.65121343781903,-79.37523564828548,Coffee Shop
King East,43.650648248,-79.37551487808334,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
King East,43.650648248,-79.37551487808334,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
King East,43.650648248,-79.37551487808334,Dineen Coffee,43.650497,-79.378765,Café
King East,43.650648248,-79.37551487808334,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
King East,43.650648248,-79.37551487808334,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
King East,43.650648248,-79.37551487808334,GoodLife Fitness Toronto 137 Yonge Street,43.65113563166627,-79.37879687835455,Gym
King East,43.650648248,-79.37551487808334,Sukhothai,43.64848710249909,-79.37454735245633,Thai Restaurant
King East,43.650648248,-79.37551487808334,Hawthorne Food and Drink,43.652270129568336,-79.37631758327606,Gastropub
King East,43.650648248,-79.37551487808334,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
King East,43.650648248,-79.37551487808334,Triple A Bar (AAA),43.65165840099557,-79.3727201723461,BBQ Joint
King East,43.650648248,-79.37551487808334,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
King East,43.650648248,-79.37551487808334,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
King East,43.650648248,-79.37551487808334,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
King East,43.650648248,-79.37551487808334,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
King East,43.650648248,-79.37551487808334,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
King East,43.650648248,-79.37551487808334,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
King East,43.650648248,-79.37551487808334,Starbucks,43.650420650855466,-79.37820212176874,Coffee Shop
King East,43.650648248,-79.37551487808334,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
King East,43.650648248,-79.37551487808334,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
King East,43.650648248,-79.37551487808334,Berczy Park,43.64804835388851,-79.3751722909452,Park
King East,43.650648248,-79.37551487808334,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
King East,43.650648248,-79.37551487808334,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
King East,43.650648248,-79.37551487808334,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
King East,43.650648248,-79.37551487808334,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
King East,43.650648248,-79.37551487808334,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
King East,43.650648248,-79.37551487808334,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
King East,43.650648248,-79.37551487808334,Vintage Conservatory,43.6522291429876,-79.37348666333094,Speakeasy
King East,43.650648248,-79.37551487808334,Fresh On Front,43.64781466405137,-79.3744527618627,Vegetarian / Vegan Restaurant
King East,43.650648248,-79.37551487808334,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
King East,43.650648248,-79.37551487808334,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
King East,43.650648248,-79.37551487808334,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
King East,43.650648248,-79.37551487808334,Elgin And Winter Garden Theatres,43.653393796019586,-79.3785073962175,Theater
King East,43.650648248,-79.37551487808334,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
King East,43.650648248,-79.37551487808334,The Poet Cafe,43.65063683072023,-79.37127573699792,Café
King East,43.650648248,-79.37551487808334,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
King East,43.650648248,-79.37551487808334,The Carbon Bar,43.65336708689279,-79.37496515174824,Restaurant
King East,43.650648248,-79.37551487808334,La Bettola Di Terroni,43.65199330592565,-79.37805579614488,Italian Restaurant
King East,43.650648248,-79.37551487808334,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
King East,43.650648248,-79.37551487808334,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
King East,43.650648248,-79.37551487808334,Leña,43.65175078455427,-79.37902076748435,Latin American Restaurant
King East,43.650648248,-79.37551487808334,St. James Park,43.6504248002309,-79.3723109702051,Park
King East,43.650648248,-79.37551487808334,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
King East,43.650648248,-79.37551487808334,The Works,43.648742,-79.374142,Restaurant
King East,43.650648248,-79.37551487808334,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
King East,43.650648248,-79.37551487808334,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
King East,43.650648248,-79.37551487808334,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
King East,43.650648248,-79.37551487808334,The George Street Diner,43.65297,-79.371467,Diner
King East,43.650648248,-79.37551487808334,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
King East,43.650648248,-79.37551487808334,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
King East,43.650648248,-79.37551487808334,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
King East,43.650648248,-79.37551487808334,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Seafood Restaurant
King East,43.650648248,-79.37551487808334,Paddington's Pump,43.649035,-79.371899,Diner
King East,43.650648248,-79.37551487808334,Market Street Catch,43.64850142396483,-79.3718080237409,Seafood Restaurant
King East,43.650648248,-79.37551487808334,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
King East,43.650648248,-79.37551487808334,The Keg Steakhouse + Bar,43.64667637593993,-79.37482154865866,Steakhouse
King East,43.650648248,-79.37551487808334,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
King East,43.650648248,-79.37551487808334,Pizzaiolo,43.65020573236071,-79.37618378615609,Pizza Place
King East,43.650648248,-79.37551487808334,Booster Juice,43.65265752,-79.37845927,Smoothie Shop
King East,43.650648248,-79.37551487808334,Starbucks,43.648738309887705,-79.37251925468443,Coffee Shop
King East,43.650648248,-79.37551487808334,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
King East,43.650648248,-79.37551487808334,One King West Hotel & Residence,43.6491395,-79.3778763,Hotel
King East,43.650648248,-79.37551487808334,Le Petit Déjeuner,43.650822486200305,-79.37043860004992,Breakfast Spot
King East,43.650648248,-79.37551487808334,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
King East,43.650648248,-79.37551487808334,HomeSense,43.6531866401305,-79.3792368471621,Furniture / Home Store
King East,43.650648248,-79.37551487808334,Bombay Palace,43.65117354457489,-79.37213984452025,Indian Restaurant
King East,43.650648248,-79.37551487808334,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
King East,43.650648248,-79.37551487808334,Bulk Barn,43.64999368528393,-79.37009943145777,Grocery Store
King East,43.650648248,-79.37551487808334,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
King East,43.650648248,-79.37551487808334,Biff's Bistro,43.647084825125084,-79.37634231908494,French Restaurant
King East,43.650648248,-79.37551487808334,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
King East,43.650648248,-79.37551487808334,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
King East,43.650648248,-79.37551487808334,Winners,43.6477479,-79.3745508,Clothing Store
King East,43.650648248,-79.37551487808334,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
King East,43.650648248,-79.37551487808334,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
King East,43.650648248,-79.37551487808334,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
King East,43.650648248,-79.37551487808334,Downtown Camera,43.653107,-79.37512,Camera Store
King East,43.650648248,-79.37551487808334,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
King East,43.650648248,-79.37551487808334,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
King East,43.650648248,-79.37551487808334,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
King East,43.650648248,-79.37551487808334,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
King East,43.650648248,-79.37551487808334,B.GOOD,43.64959138517889,-79.37120310814649,Fast Food Restaurant
King East,43.650648248,-79.37551487808334,DAVIDsTEA,43.646657736285796,-79.37764102856944,Tea Room
King East,43.650648248,-79.37551487808334,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
King East,43.650648248,-79.37551487808334,Vagabondo Ristorante & Lounge,43.64822172333574,-79.37529997897587,Italian Restaurant
King East,43.650648248,-79.37551487808334,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
King East,43.650648248,-79.37551487808334,European Delight,43.64870976781708,-79.37154525652817,Eastern European Restaurant
King East,43.650648248,-79.37551487808334,Starbucks,43.646957445443654,-79.37826461143065,Coffee Shop
King East,43.650648248,-79.37551487808334,Apple Eaton Centre,43.652823,-79.380615,Electronics Store
King East,43.650648248,-79.37551487808334,Marché Mövenpick,43.6472616,-79.3785998,Restaurant
King East,43.650648248,-79.37551487808334,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
King East,43.650648248,-79.37551487808334,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
King East,43.650648248,-79.37551487808334,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
King East,43.650648248,-79.37551487808334,Sony Centre for the Performing Arts,43.646292124205594,-79.37602179505662,Concert Hall
King West,43.644477475,-79.40360257500001,Moksha Yoga Downtown,43.64235253746307,-79.40318498512346,Yoga Studio
King West,43.644477475,-79.40360257500001,Forno Cultura,43.6442960851905,-79.40071458712073,Bakery
King West,43.644477475,-79.40360257500001,WVRST,43.644217858825165,-79.40075777306231,Beer Bar
King West,43.644477475,-79.40360257500001,Beast Restaurant,43.644081809663504,-79.40557852731638,American Restaurant
King West,43.644477475,-79.40360257500001,Thompson Rooftop Lounge,43.64313322821742,-79.40192258926605,Hotel Bar
King West,43.644477475,-79.40360257500001,GoodLife Fitness Toronto Richmond and Bathurst,43.64655588952475,-79.40265968543741,Gym
King West,43.644477475,-79.40360257500001,Pita Choice,43.643474439876414,-79.4047878851775,Sandwich Place
King West,43.644477475,-79.40360257500001,Lee,43.64437490992841,-79.40042526918113,Asian Restaurant
King West,43.644477475,-79.40360257500001,Gusto 101,43.644988223402216,-79.4002697924689,Italian Restaurant
King West,43.644477475,-79.40360257500001,Chubby's Jamaican Kitchen,43.64538105237477,-79.40057666669544,Caribbean Restaurant
King West,43.644477475,-79.40360257500001,Pure + Simple,43.643482511845754,-79.40466036245628,Spa
King West,43.644477475,-79.40360257500001,Thompson Hotel,43.64275344306491,-79.40155792422583,Hotel
King West,43.644477475,-79.40360257500001,Simit & Chai Co.,43.643111493429075,-79.40667415852465,Bakery
King West,43.644477475,-79.40360257500001,Jimmy's Coffee,43.64525755897644,-79.40030851573793,Coffee Shop
King West,43.644477475,-79.40360257500001,Colette Grand Café,43.6428439345688,-79.40094921450455,Restaurant
King West,43.644477475,-79.40360257500001,Bar Buca,43.64394406602748,-79.39992241954978,Italian Restaurant
King West,43.644477475,-79.40360257500001,Campechano,43.645828,-79.400887,Taco Place
King West,43.644477475,-79.40360257500001,Starbucks,43.64419042048389,-79.4013171885997,Coffee Shop
King West,43.644477475,-79.40360257500001,Ritual Hair.Skin.Beauty,43.64311243229154,-79.40670309067006,Salon / Barbershop
King West,43.644477475,-79.40360257500001,Buca,43.64478896478924,-79.40039440893409,Italian Restaurant
King West,43.644477475,-79.40360257500001,Hammam Spa,43.64451591410954,-79.40020879647211,Spa
King West,43.644477475,-79.40360257500001,Regulars,43.644112,-79.402375,Bar
King West,43.644477475,-79.40360257500001,Cykl,43.64277841041074,-79.40236103414381,Gym / Fitness Center
King West,43.644477475,-79.40360257500001,Body Blitz Spa West,43.64597633141546,-79.39983376298972,Spa
King West,43.644477475,-79.40360257500001,Factory Theatre,43.64534156744115,-79.40267474491847,Theater
King West,43.644477475,-79.40360257500001,Forget Me Not Cafe,43.64573269057218,-79.4007156479644,Coffee Shop
King West,43.644477475,-79.40360257500001,Lamesa,43.647052218279086,-79.40465322314158,Filipino Restaurant
King West,43.644477475,-79.40360257500001,GOTSTYLE Menswear,43.642577772657745,-79.40216014149874,Men's Store
King West,43.644477475,-79.40360257500001,Early Bird Espresso & Brew Bar,43.647419183755126,-79.40255659297493,Café
King West,43.644477475,-79.40360257500001,Portland Variety,43.644366593189524,-79.40006973587913,Restaurant
King West,43.644477475,-79.40360257500001,Neat,43.64689475245108,-79.40568791122043,Furniture / Home Store
King West,43.644477475,-79.40360257500001,Brioche Dorée,43.64412860861413,-79.40165707717495,Bakery
King West,43.644477475,-79.40360257500001,Porchetta & Co,43.64466404008139,-79.39881259826922,Sandwich Place
King West,43.644477475,-79.40360257500001,Victoria Memorial Park,43.642784910591,-79.39959028140169,Park
King West,43.644477475,-79.40360257500001,North of Brooklyn Pizzeria,43.646945,-79.406561,Pizza Place
King West,43.644477475,-79.40360257500001,416 Snack Bar,43.64751101216232,-79.40401784574094,Speakeasy
